player,clutch_fg_pct,normal_fg_pct,fg_pct_diff,clutch_to_rate,normal_to_rate,to_rate_diff,clutch_game_score_min,normal_game_score_min,gs_diff,year,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10
T. Gugliotta,0.3902439024390244,0.458137347130762,-0.0678934446917375,34.0,5.021739130434782,28.97826086956522,100.29999999999998,15.38478260869565,84.91521739130434,1997,0,0,0,5,0,0,0,8
K. Garnett,0.4871794871794871,0.5,-0.0128205128205128,21.0,2.9782608695652173,18.02173913043478,75.80000000000001,14.023913043478265,61.77608695652175,1997,0,0,4,0,0,4,4,8
G. Anderson,0.5,0.4954128440366973,0.0045871559633027,4.5,1.391304347826087,3.108695652173913,19.35,3.763043478260869,15.586956521739127,1997,1,3,1,3,1,7,7,7
V. Maxwell,0.3770491803278688,0.3746223564954682,0.0024268238324005,14.5,2.0,12.5,52.55000000000001,5.49130434782609,47.05869565217392,1997,0,1,4,4,4,4,8,4
D. Wilkins,0.4430379746835443,0.4078212290502793,0.0352167456332649,21.0,2.0217391304347827,18.97826086956522,74.05000000000003,9.686956521739129,64.36304347826089,1997,0,0,4,0,0,4,4,8
T. Porter,0.4306569343065693,0.4092307692307692,0.0214261650758,15.0,2.1739130434782608,12.826086956521738,51.35,3.382608695652173,47.96739130434782,1997,0,1,4,0,4,4,8,4
J. Robinson,0.3915343915343915,0.4163934426229508,-0.0248590510885592,12.0,1.0,11.0,55.80000000000001,3.0239130434782613,52.77608695652175,1997,0,1,4,0,4,4,8,9
S. Mitchell,0.4405286343612334,0.4498714652956298,-0.0093428309343963,16.0,1.3478260869565215,14.652173913043478,71.10000000000002,5.397826086956523,65.7021739130435,1997,0,1,4,0,0,4,8,8
C. Alexander,0.375,0.4093959731543624,-0.0343959731543624,24.5,2.108695652173913,22.39130434782609,41.750000000000014,2.786956521739131,38.963043478260886,1997,0,1,4,0,4,4,4,4
C. Parks,0.4098360655737705,0.5555555555555556,-0.145719489981785,4.5,0.5,4.0,15.450000000000005,2.57391304347826,12.876086956521744,1997,1,3,3,3,1,2,2,1
C. Smith,0.5,0.3888888888888889,0.1111111111111111,3.0,0.3478260869565217,2.6521739130434785,1.2499999999999991,0.6695652173913043,0.5804347826086949,1997,1,3,3,1,6,7,7,7
M. Williams,0.53,0.5027777777777778,0.0272222222222222,13.0,1.9565217391304348,11.043478260869565,36.04999999999999,4.2760869565217385,31.77391304347825,1997,1,1,1,4,4,1,1,9
C. Carr,0.4444444444444444,0.4644808743169399,-0.0200364298724954,5.0,0.6086956521739131,4.391304347826087,31.1,2.395652173913044,28.70434782608696,1997,1,1,1,4,1,1,1,9
H. Olajuwon,0.525,0.5207843137254902,0.0042156862745098,47.0,5.065217391304348,41.934782608695656,161.45,20.613043478260867,140.83695652173913,1997,0,0,0,5,5,0,0,0
C. Williamson,0.526829268292683,0.487037037037037,0.0397922312556459,23.5,2.391304347826087,21.108695652173918,66.04999999999998,5.969565217391305,60.08043478260868,1997,0,0,4,0,0,4,4,8
C. Drexler,0.4532710280373832,0.4373650107991361,0.015906017238247,22.0,3.217391304347826,18.78260869565217,98.55,12.76739130434783,85.78260869565217,1997,0,0,0,0,0,4,0,8
M. Elie,0.4,0.5121527777777778,-0.1121527777777777,17.0,2.847826086956522,14.152173913043478,51.30000000000001,11.904347826086957,39.39565217391306,1997,0,1,4,4,4,1,4,4
M. Abdul-Rauf,0.4279835390946502,0.4508076358296622,-0.022824096735012,11.0,2.108695652173913,8.891304347826086,58.94999999999999,7.093478260869564,51.85652173913042,1997,0,1,4,4,4,1,8,9
M. Maloney,0.4054054054054054,0.4368340943683409,-0.0314286889629354,17.5,2.717391304347826,14.782608695652174,36.45,8.234782608695651,28.215217391304343,1997,0,1,1,4,4,1,1,4
O. Polynice,0.4068965517241379,0.4659367396593674,-0.0590401879352294,17.0,2.869565217391304,14.130434782608695,23.849999999999994,9.22608695652174,14.623913043478256,1997,1,1,1,4,1,1,1,4
K. Willis,0.5,0.4640122511485451,0.0359877488514548,13.5,2.4782608695652173,11.021739130434783,65.75,7.686956521739131,58.06304347826087,1997,0,1,4,0,4,4,8,9
B. Grant,0.4583333333333333,0.4339622641509434,0.0243710691823899,4.5,0.7608695652173914,3.739130434782608,20.450000000000003,1.795652173913043,18.65434782608696,1997,1,3,1,1,1,7,7,7
M. Richmond,0.4231738035264483,0.4648602878916172,-0.0416864843651689,26.5,4.0,22.5,146.20000000000002,18.415217391304346,127.78478260869568,1997,0,0,0,5,5,0,0,0
M. Smith,0.620253164556962,0.5168918918918919,0.1033612726650701,20.0,1.9565217391304348,18.043478260869566,49.2,6.082608695652175,43.11739130434783,1997,0,1,4,0,4,4,4,4
O. Harrington,0.4714285714285714,0.5882352941176471,-0.1168067226890756,12.0,0.7608695652173914,11.23913043478261,22.69999999999999,1.965217391304348,20.73478260869564,1997,1,1,1,4,1,1,1,1
L. Simmons,0.375,0.3026315789473684,0.0723684210526315,6.0,0.4565217391304347,5.543478260869565,16.650000000000002,0.1304347826086958,16.519565217391307,1997,1,3,1,1,1,7,7,7
M. Bullard,0.3619047619047619,0.430939226519337,-0.0690344646145751,6.5,0.5434782608695652,5.956521739130435,22.15,2.5000000000000004,19.65,1997,1,3,1,4,1,1,1,1
D. Causwell,0.5428571428571428,0.4915254237288136,0.0513317191283292,5.5,0.5,5.0,9.75,0.2565217391304348,9.493478260869566,1997,1,3,1,1,6,7,7,7
R. Livingston,0.52,0.3684210526315789,0.1515789473684211,21.0,1.326086956521739,19.67391304347826,29.4,-0.2978260869565218,29.69782608695652,1997,0,1,4,4,4,1,4,4
T. Edney,0.4324324324324324,0.3642857142857142,0.0681467181467181,14.0,1.826086956521739,12.173913043478262,41.95000000000001,2.4978260869565223,39.45217391304349,1997,0,1,1,4,4,1,1,9
S. Mack,0.4421052631578947,0.3772455089820359,0.0648597541758588,7.5,0.5869565217391305,6.913043478260869,29.65000000000001,1.7500000000000002,27.90000000000001,1997,1,1,1,4,1,1,1,7
T. Moore,0.375,0.4054054054054054,-0.0304054054054054,2.5,0.1956521739130435,2.3043478260869565,11.850000000000009,0.3608695652173913,11.489130434782616,1997,1,3,3,3,6,2,2,2
E. Davis,0.4782608695652174,0.4193548387096774,0.0589060308555399,2.5,0.2608695652173913,2.239130434782609,7.750000000000002,0.2326086956521739,7.517391304347828,1997,1,3,3,1,6,7,7,7
E. Johnson,0.4894514767932489,0.4724964739069111,0.0169550028863378,20.0,2.869565217391304,17.130434782608695,104.7,10.880434782608695,93.8195652173913,1997,0,0,0,0,0,0,0,8
L. Meyer,0.4666666666666667,0.4285714285714285,0.0380952380952381,4.0,1.2391304347826086,2.760869565217392,15.200000000000005,0.8369565217391314,14.363043478260872,1997,1,3,3,1,6,7,7,7
J. Kidd,0.3515625,0.4162995594713656,-0.0647370594713656,17.5,2.608695652173913,14.891304347826086,29.75,5.95217391304348,23.79782608695652,1997,1,1,1,4,4,1,1,4
D. Ellis,0.3979933110367893,0.42018779342723,-0.0221944823904407,14.0,2.565217391304348,11.434782608695652,83.05000000000001,10.623913043478264,72.42608695652174,1997,0,0,4,0,0,4,8,8
G. McCloud,0.4217687074829932,0.40625,0.0155187074829932,7.0,0.8913043478260869,6.108695652173913,45.35000000000001,5.304347826086955,40.045652173913055,1997,1,1,1,4,4,1,1,9
L. Ellis,0.3861386138613861,0.4519704433497536,-0.0658318294883675,14.5,1.9130434782608696,12.58695652173913,46.000000000000014,11.37391304347826,34.62608695652175,1997,0,1,4,4,4,1,1,4
E. Montross,0.4090909090909091,0.4613003095975232,-0.0522094005066141,2.0,1.5217391304347827,0.4782608695652173,3.500000000000004,2.7499999999999982,0.7500000000000053,1997,1,3,3,3,6,2,2,2
B. Stith,0.4414414414414414,0.4105691056910569,0.0308723357503845,11.5,1.6956521739130437,9.804347826086955,45.10000000000001,7.082608695652172,38.01739130434784,1997,0,1,1,4,4,1,1,9
M. Jackson,0.4210526315789473,0.4267399267399267,-0.0056872951609793,27.0,4.782608695652174,22.217391304347828,42.75,4.9195652173913045,37.8304347826087,1997,0,1,4,0,4,4,4,4
C. Gatling,0.5410628019323671,0.5185185185185185,0.0225442834138486,18.5,1.7608695652173914,16.73913043478261,94.10000000000002,7.041304347826089,87.05869565217394,1997,0,0,4,0,0,4,8,8
A. McDyess,0.4246575342465753,0.4722814498933902,-0.0476239156468148,20.5,3.4347826086956523,17.065217391304348,54.2,11.260869565217394,42.93913043478261,1997,0,1,4,0,4,4,4,4
O. Miller,0.4848484848484848,0.5235294117647059,-0.038680926916221,11.0,1.434782608695652,9.565217391304348,20.300000000000004,2.065217391304348,18.234782608695657,1997,1,1,1,4,1,1,1,1
D. Harper,0.4166666666666667,0.4518072289156626,-0.0351405622489959,15.5,2.130434782608696,13.369565217391305,34.35000000000001,5.541304347826086,28.808695652173924,1997,1,1,1,4,4,1,1,4
S. Marciulionis,0.45,0.3278688524590163,0.1221311475409836,6.0,0.6086956521739131,5.391304347826087,15.150000000000002,-0.1565217391304348,15.306521739130435,1997,1,3,1,1,1,7,7,7
R. Pierce,0.3892617449664429,0.5161290322580645,-0.1268672872916215,11.5,1.0434782608695652,10.456521739130435,39.55,6.241304347826087,33.30869565217391,1997,1,1,1,4,4,1,1,9
J. Mashburn,0.4343434343434343,0.3716312056737588,0.0627122286696755,15.0,2.4782608695652173,12.521739130434783,66.2,6.521739130434781,59.67826086956522,1997,0,1,4,0,4,4,8,9
E. Murdock,0.4444444444444444,0.4583333333333333,-0.0138888888888888,1.5,0.1739130434782608,1.3260869565217392,5.65,0.3021739130434783,5.3478260869565215,1997,1,3,3,3,6,2,2,2
T. Dumas,0.4418604651162791,0.28,0.161860465116279,3.5,0.1956521739130435,3.3043478260869565,7.850000000000001,-0.0869565217391304,7.936956521739132,1997,1,3,3,1,6,7,7,7
F. Roberts,0.5454545454545454,0.0,0.5454545454545454,1.0,0.0652173913043478,0.9347826086956522,6.549999999999999,-0.0782608695652174,6.628260869565216,1997,2,2,2,2,2,5,5,5
L. Thompson,0.0,0.2307692307692307,-0.2307692307692307,1.5,0.1304347826086956,1.3695652173913044,-3.6,-0.1108695652173913,-3.4891304347826084,1997,1,3,3,3,3,6,6,1
G. Ostertag,0.4629629629629629,0.5011441647597255,-0.0381812017967624,3.5,1.8478260869565215,1.6521739130434785,28.45,7.508695652173915,20.94130434782608,1997,1,3,1,3,1,2,2,1
S. Kemp,0.5104166666666666,0.508577194752775,0.0018394719138916,33.0,5.565217391304348,27.43478260869565,93.7,18.539130434782606,75.1608695652174,1997,0,0,0,5,0,0,4,8
J. Stockton,0.5056603773584906,0.5555555555555556,-0.049895178197065,42.0,4.913043478260869,37.08695652173913,152.85,12.68913043478261,140.16086956521738,1997,0,0,0,5,5,0,0,0
K. Malone,0.4988235294117647,0.5323604060913706,-0.0335368766796058,24.0,5.195652173913044,18.80434782608696,185.75,29.88478260869565,155.86521739130433,1997,0,0,0,5,5,0,0,0
D. Schrempf,0.4294117647058823,0.5051546391752577,-0.0757428744693753,20.0,2.717391304347826,17.282608695652172,59.05,12.850000000000003,46.2,1997,0,1,4,0,4,4,4,4
J. Hornacek,0.4482758620689655,0.477124183006536,-0.0288483209375704,7.0,3.391304347826087,3.608695652173913,81.55,15.930434782608698,65.6195652173913,1997,0,1,4,0,4,4,8,9
J. McIlvaine,0.3823529411764705,0.4811715481171548,-0.0988186069406842,1.5,1.2391304347826086,0.2608695652173913,7.450000000000003,2.341304347826088,5.108695652173915,1997,1,3,3,3,6,2,2,1
H. Hawkins,0.5028571428571429,0.4554183813443073,0.0474387615128356,14.0,2.608695652173913,11.391304347826086,104.34999999999998,14.530434782608692,89.81956521739129,1997,0,0,4,0,0,4,8,8
G. Payton,0.4716981132075472,0.4604885057471264,0.0112096074604207,25.5,4.239130434782608,21.26086956521739,128.0,18.289130434782614,109.7108695652174,1997,0,0,0,5,5,0,0,0
B. Russell,0.4269005847953216,0.4875389408099688,-0.0606383560146472,7.5,2.152173913043478,5.3478260869565215,61.64999999999999,12.793478260869568,48.85652173913042,1997,0,1,4,4,4,1,8,9
H. Eisley,0.4153846153846154,0.4702194357366771,-0.0548348203520617,10.0,2.3260869565217392,7.673913043478261,10.449999999999996,2.950000000000001,7.499999999999995,1997,1,3,1,3,1,2,1,1
C. Ehlo,0.3963963963963964,0.3076923076923077,0.0887040887040886,8.0,0.6086956521739131,7.391304347826087,26.05,0.2173913043478259,25.832608695652173,1997,1,1,1,1,1,7,7,7
S. Perkins,0.4056603773584906,0.4385633270321361,-0.0329029496736455,12.5,1.3695652173913044,11.130434782608695,77.69999999999999,9.636956521739132,68.06304347826085,1997,0,1,4,0,4,4,8,8
A. Carr,0.461864406779661,0.4959349593495935,-0.0340705525699324,18.0,1.2391304347826086,16.76086956521739,54.500000000000014,3.565217391304348,50.93478260869567,1997,0,1,4,0,4,4,4,4
N. McMillan,0.3823529411764705,0.4102564102564102,-0.0279034690799396,4.0,0.5652173913043478,3.4347826086956523,12.550000000000004,1.8282608695652167,10.721739130434788,1997,1,3,3,3,6,2,2,1
C. Morris,0.4473684210526316,0.3872340425531915,0.06013437849944,9.0,0.717391304347826,8.282608695652174,33.05,2.08695652173913,30.963043478260868,1997,1,1,1,4,1,1,1,9
G. Foster,0.3125,0.4810126582278481,-0.1685126582278481,9.0,1.0217391304347827,7.978260869565217,-1.4999999999999964,2.8913043478260883,-4.391304347826084,1997,1,3,3,3,3,2,2,1
A. Keefe,0.4915254237288136,0.514018691588785,-0.0224932678599714,10.0,0.5869565217391305,9.41304347826087,30.749999999999982,2.145652173913044,28.604347826086943,1997,1,1,1,4,1,1,1,9
S. Anderson,0.4473684210526316,0.4655172413793103,-0.0181488203266787,14.0,1.2608695652173914,12.73913043478261,42.95,2.88695652173913,40.06304347826087,1997,0,1,4,4,4,1,1,4
L. Stewart,0.4933333333333333,0.4325842696629213,0.0607490636704119,11.5,0.8913043478260869,10.608695652173914,28.950000000000003,1.6652173913043484,27.284782608695654,1997,1,1,1,4,1,1,1,9
B. Thompson,0.4156626506024096,0.3875,0.0281626506024096,15.5,1.2173913043478262,14.282608695652174,39.35,1.8804347826086951,37.469565217391306,1997,0,1,4,4,4,1,1,4
S. O'Neal,0.5565217391304348,0.5492505353319058,0.0072712037985289,14.5,3.0217391304347827,11.478260869565217,99.35,15.634782608695655,83.71521739130434,1997,0,0,4,0,0,4,8,8
S. Cassell,0.311377245508982,0.4626623376623376,-0.1512850921533556,14.5,3.0217391304347827,11.478260869565217,28.90000000000001,7.884782608695653,21.015217391304358,1997,1,1,1,4,1,1,1,1
C. Ceballos,0.4789915966386555,0.4444444444444444,0.034547152194211,6.5,1.7391304347826086,4.760869565217392,42.65000000000001,6.95,35.70000000000001,1997,1,1,1,4,1,1,1,9
N. Van Exel,0.38,0.4046610169491525,-0.0246610169491525,18.5,4.195652173913044,14.304347826086955,77.60000000000001,8.606521739130434,68.99347826086958,1997,0,0,4,0,0,4,8,8
R. Horry,0.3555555555555555,0.461038961038961,-0.1054834054834054,11.0,1.326086956521739,9.673913043478262,17.1,5.041304347826087,12.058695652173911,1997,1,3,1,4,1,1,1,1
J. Kleine,0.45,0.3923076923076923,0.0576923076923077,3.5,0.7391304347826086,2.760869565217392,12.3,0.8717391304347831,11.428260869565218,1997,1,3,3,1,6,7,7,7
W. Person,0.4362139917695473,0.4600280504908836,-0.0238140587213362,7.0,1.434782608695652,5.565217391304348,102.6,11.110869565217396,91.4891304347826,1997,0,0,4,0,0,4,8,8
A. Green,0.360655737704918,0.5011820330969267,-0.1405262953920086,4.0,1.434782608695652,2.565217391304348,27.90000000000001,8.721739130434784,19.17826086956522,1997,1,3,3,3,1,2,1,1
E. Jones,0.3891213389121339,0.4518599562363238,-0.0627386173241899,22.5,2.9782608695652173,19.52173913043478,90.69999999999996,14.869565217391306,75.83043478260866,1997,0,0,4,0,0,4,4,8
E. Campbell,0.4771573604060913,0.4594272076372315,0.0177301527688598,13.5,2.5434782608695654,10.956521739130434,79.70000000000003,10.810869565217391,68.88913043478264,1997,0,1,4,0,4,4,8,8
D. Fisher,0.3396226415094339,0.4251497005988024,-0.0855270590893684,12.0,1.1521739130434785,10.847826086956522,16.600000000000016,1.6804347826086965,14.91956521739132,1997,1,1,1,4,1,1,1,1
M. Finley,0.4307116104868914,0.4477611940298507,-0.0170495835429593,19.5,2.717391304347826,16.782608695652172,86.75000000000003,9.934782608695652,76.81521739130437,1997,0,0,4,0,0,4,4,8
W. Tisdale,0.3518518518518518,0.4367469879518072,-0.0848951360999553,2.5,0.6956521739130435,1.8043478260869563,3.200000000000003,2.2195652173913047,0.980434782608698,1997,1,3,3,3,6,2,2,1
D. Manning,0.4978902953586498,0.5538971807628524,-0.0560068854042026,23.0,2.6739130434782608,20.32608695652174,79.4,9.958695652173914,69.44130434782609,1997,0,0,4,0,0,4,4,8
S. Rooks,0.4339622641509434,0.4822695035460992,-0.0483072393951558,9.5,0.7608695652173914,8.73913043478261,16.349999999999998,2.0826086956521737,14.267391304347823,1997,1,3,1,4,1,1,1,1
C. Blount,0.5,0.5230769230769231,-0.0230769230769231,6.5,0.8043478260869565,5.695652173913043,20.15000000000001,2.3891304347826083,17.760869565217398,1997,1,3,1,4,1,1,1,1
S. Nash,0.3814432989690721,0.4482758620689655,-0.0668325630998933,14.5,0.782608695652174,13.717391304347826,14.35,0.5152173913043477,13.834782608695654,1997,1,1,1,4,1,1,1,4
R. Chapman,0.4599303135888501,0.4422018348623853,0.0177284787264648,16.5,1.6956521739130437,14.804347826086955,98.75,7.121739130434782,91.62826086956524,1997,0,0,0,0,0,4,8,8
R. Robinson,0.3382352941176471,0.4411764705882353,-0.1029411764705882,7.0,0.6521739130434783,6.3478260869565215,11.000000000000009,0.7086956521739134,10.291304347826092,1997,1,3,3,3,1,2,2,1
T. Knight,0.6229508196721312,0.4910714285714285,0.1318793911007026,7.5,0.782608695652174,6.717391304347826,33.2,3.2347826086956526,29.96521739130435,1997,1,1,1,1,1,7,7,7
J. Smith,0.4381625441696113,0.4601593625498008,-0.0219968183801894,23.5,3.0434782608695654,20.456521739130437,91.75000000000004,13.139130434782606,78.61086956521743,1997,0,0,0,0,0,4,4,8
T. Fuller,0.4705882352941176,0.4104046242774566,0.0601836110166609,6.0,0.8478260869565217,5.152173913043479,30.450000000000003,1.345652173913043,29.10434782608696,1997,1,1,1,4,1,7,7,7
L. Vaught,0.5324074074074074,0.4961067853170189,0.0363006220903885,15.0,2.4565217391304346,12.543478260869566,85.25,13.32173913043479,71.92826086956521,1997,0,0,4,0,0,4,8,8
C. Mullin,0.5419354838709678,0.5566188197767146,-0.0146833359057467,21.0,3.217391304347826,17.782608695652172,64.60000000000001,12.791304347826085,51.80869565217392,1997,0,1,4,0,4,4,4,4
M. Sealy,0.3863636363636363,0.4,-0.0136363636363636,9.5,3.0434782608695654,6.456521739130435,56.3,9.156521739130431,47.14347826086957,1997,0,1,1,4,4,1,1,9
L. Sprewell,0.3734567901234568,0.4719202898550724,-0.0984634997316156,30.0,5.608695652173913,24.39130434782609,99.5,17.232608695652175,82.26739130434783,1997,0,0,0,5,0,0,0,8
P. Richardson,0.3454545454545454,0.3991596638655462,-0.0537051184110007,8.5,1.0,7.5,18.65000000000001,1.8717391304347823,16.778260869565223,1997,1,3,1,4,1,1,1,1
R. Rogers,0.4869888475836431,0.4729370008873114,0.0140518466963316,28.0,5.608695652173913,22.39130434782609,92.65000000000002,11.606521739130434,81.04347826086959,1997,0,0,0,0,0,4,4,8
M. Price,0.4074074074074074,0.4556962025316455,-0.0482887951242381,19.5,2.5869565217391304,16.91304347826087,39.0,6.793478260869565,32.20652173913044,1997,0,1,4,4,4,1,4,4
K. Duckworth,0.6666666666666666,0.43,0.2366666666666666,0.5,0.6956521739130435,-0.1956521739130434,0.8500000000000001,0.3260869565217391,0.523913043478261,1997,2,2,2,1,2,5,5,5
D. Martin,0.3090909090909091,0.4249605055292259,-0.1158695964383168,10.5,2.347826086956522,8.152173913043478,34.2,7.339130434782611,26.860869565217392,1997,1,1,1,4,1,1,1,1
S. Roberts,0.4318181818181818,0.4230769230769231,0.0087412587412587,3.0,0.3695652173913043,2.630434782608696,14.25,1.0,13.25,1997,1,3,3,3,6,7,2,7
L. Murray,0.3894736842105263,0.4264150943396226,-0.0369414101290963,19.0,1.1304347826086956,17.869565217391305,51.55,4.160869565217392,47.38913043478261,1997,0,1,4,0,4,4,4,4
A. DeClercq,0.5595238095238095,0.5,0.0595238095238095,9.0,1.2608695652173914,7.739130434782608,35.2,2.119565217391305,33.0804347826087,1997,1,1,1,4,1,1,1,9
B. Armstrong,0.4736842105263157,0.4398340248962655,0.0338501856300502,8.0,0.7608695652173914,7.239130434782608,24.650000000000013,2.797826086956521,21.852173913043494,1997,1,1,1,4,1,1,1,7
C. Rozier,0.4545454545454545,0.4539473684210526,0.0005980861244018,1.0,0.5869565217391305,0.4130434782608695,5.999999999999998,2.182608695652174,3.817391304347824,1997,1,3,3,3,6,2,2,2
T. Dehere,0.4127906976744186,0.3632075471698113,0.0495831505046073,20.0,1.2391304347826086,18.76086956521739,39.150000000000006,1.584782608695653,37.56521739130435,1997,0,1,4,0,4,4,4,4
B. Coles,0.4148936170212766,0.3807339449541284,0.0341596720671481,11.5,0.7608695652173914,10.73913043478261,22.300000000000004,1.369565217391304,20.9304347826087,1997,1,1,1,4,1,1,1,7
